"dgp","metric","model","iteration","k","n_trees","value"
"dgp30","ate_bias","bart_ps-bart",11,1,100,-0.405941724077227
"dgp30","ci_length","bart_ps-bart",11,1,100,1.865212851766
"dgp30","coverage","bart_ps-bart",11,1,100,1
"dgp30","ate_estimate","bart_ps-bart",11,2,100,9.69901629985493
"dgp30","ate_bias","bart_ps-bart",11,2,100,-0.300983700145075
"dgp30","ci_length","bart_ps-bart",11,2,100,1.9277863374075
"dgp30","coverage","bart_ps-bart",11,2,100,1
"dgp30","ate_estimate","bart_ps-bart",11,3,100,9.63778746325714
"dgp30","ate_bias","bart_ps-bart",11,3,100,-0.362212536742861
"dgp30","ci_length","bart_ps-bart",11,3,100,1.90613670074364
"dgp30","coverage","bart_ps-bart",11,3,100,1
"dgp30","ate_estimate","bart_ps-bart",11,5,100,9.84744022489171
"dgp30","ate_bias","bart_ps-bart",11,5,100,-0.152559775108285
"dgp30","ci_length","bart_ps-bart",11,5,100,1.893997664336
"dgp30","coverage","bart_ps-bart",11,5,100,1
"dgp30","ate_estimate","bart_ps-bart",11,1,200,9.75734887645502
"dgp30","ate_bias","bart_ps-bart",11,1,200,-0.242651123544983
"dgp30","ci_length","bart_ps-bart",11,1,200,1.90021172655707
"dgp30","coverage","bart_ps-bart",11,1,200,1
"dgp30","ate_estimate","bart_ps-bart",11,2,200,9.55134947720244
"dgp30","ate_bias","bart_ps-bart",11,2,200,-0.448650522797555
"dgp30","ci_length","bart_ps-bart",11,2,200,1.92339619352824
"dgp30","coverage","bart_ps-bart",11,2,200,1
"dgp30","ate_estimate","bart_ps-bart",11,3,200,9.71378123615231
"dgp30","ate_bias","bart_ps-bart",11,3,200,-0.286218763847691
"dgp30","ci_length","bart_ps-bart",11,3,200,2.00305323947832
"dgp30","coverage","bart_ps-bart",11,3,200,1
"dgp30","ate_estimate","bart_ps-bart",11,5,200,9.85824074827117
"dgp30","ate_bias","bart_ps-bart",11,5,200,-0.141759251728834
"dgp30","ci_length","bart_ps-bart",11,5,200,1.88617474103986
"dgp30","coverage","bart_ps-bart",11,5,200,1
"dgp30","ate_estimate","bart_ps-bart",12,1,75,9.94596793300529
"dgp30","ate_bias","bart_ps-bart",12,1,75,-0.054032066994715
