"dgp","metric","model","iteration","ps_model","regression_model","value"
"dgp29","ate_bias","weighting",91,"linear_basic","linear_basic",0.812542383337537
"dgp29","ci_length","weighting",91,"linear_basic","linear_basic",1.56745859011767
"dgp29","coverage","weighting",91,"linear_basic","linear_basic",0
"dgp29","ate_estimate","weighting",92,"linear_basic","linear_basic",3.90000562880196
"dgp29","ate_bias","weighting",92,"linear_basic","linear_basic",0.0999943711980422
"dgp29","ci_length","weighting",92,"linear_basic","linear_basic",1.61500702442872
"dgp29","coverage","weighting",92,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",93,"linear_basic","linear_basic",3.9968918522613
"dgp29","ate_bias","weighting",93,"linear_basic","linear_basic",0.00310814773870094
"dgp29","ci_length","weighting",93,"linear_basic","linear_basic",1.63393610281964
"dgp29","coverage","weighting",93,"linear_basic","linear_basic",1
