"dgp","metric","model","iteration","k","n_trees","value"
"dgp60","ci_length","bart_t-learner",7,2,75,0.289951544905343
"dgp60","coverage","bart_t-learner",7,2,75,1
"dgp60","ate_estimate","bart_t-learner",7,3,75,1.65712867707455
"dgp60","ate_bias","bart_t-learner",7,3,75,-0.0291196344616484
"dgp60","ci_length","bart_t-learner",7,3,75,0.287753462821972
"dgp60","coverage","bart_t-learner",7,3,75,1
"dgp60","ate_estimate","bart_t-learner",7,5,75,1.64778657949203
"dgp60","ate_bias","bart_t-learner",7,5,75,-0.038461732044168
"dgp60","ci_length","bart_t-learner",7,5,75,0.292339597428259
"dgp60","coverage","bart_t-learner",7,5,75,1
"dgp60","ate_estimate","bart_t-learner",7,1,100,1.6778915892674
"dgp60","ate_bias","bart_t-learner",7,1,100,-0.00835672226879702
"dgp60","ci_length","bart_t-learner",7,1,100,0.298684340888742
"dgp60","coverage","bart_t-learner",7,1,100,1
"dgp60","ate_estimate","bart_t-learner",7,2,100,1.66596402836797
"dgp60","ate_bias","bart_t-learner",7,2,100,-0.0202842831682339
"dgp60","ci_length","bart_t-learner",7,2,100,0.287838846652684
"dgp60","coverage","bart_t-learner",7,2,100,1
"dgp60","ate_estimate","bart_t-learner",7,3,100,1.65528610620881
"dgp60","ate_bias","bart_t-learner",7,3,100,-0.0309622053273908
"dgp60","ci_length","bart_t-learner",7,3,100,0.28682193471695
"dgp60","coverage","bart_t-learner",7,3,100,1
"dgp60","ate_estimate","bart_t-learner",7,5,100,1.64774130191681
"dgp60","ate_bias","bart_t-learner",7,5,100,-0.038507009619386
"dgp60","ci_length","bart_t-learner",7,5,100,0.291087968058736
"dgp60","coverage","bart_t-learner",7,5,100,1
"dgp60","ate_estimate","bart_t-learner",7,1,200,1.67292425372765
"dgp60","ate_bias","bart_t-learner",7,1,200,-0.0133240578085527
"dgp60","ci_length","bart_t-learner",7,1,200,0.296211770739198
"dgp60","coverage","bart_t-learner",7,1,200,1
"dgp60","ate_estimate","bart_t-learner",7,2,200,1.66322348141523
"dgp60","ate_bias","bart_t-learner",7,2,200,-0.0230248301209681
"dgp60","ci_length","bart_t-learner",7,2,200,0.286912749498442
"dgp60","coverage","bart_t-learner",7,2,200,1
"dgp60","ate_estimate","bart_t-learner",7,3,200,1.65651200240546
"dgp60","ate_bias","bart_t-learner",7,3,200,-0.029736309130735
"dgp60","ci_length","bart_t-learner",7,3,200,0.288007252390023
"dgp60","coverage","bart_t-learner",7,3,200,1
"dgp60","ate_estimate","bart_t-learner",7,5,200,1.64784690555029
"dgp60","ate_bias","bart_t-learner",7,5,200,-0.0384014059859135
"dgp60","ci_length","bart_t-learner",7,5,200,0.29052707645422
"dgp60","coverage","bart_t-learner",7,5,200,1
